filename,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20
0\22.jpg,0.4491806626319885,0.580129861831665,0.5302485823631287,0.5098330974578857,0.6021469831466675,0.40728163719177246,0.5803085565567017,0.32043787837028503,0.526216983795166,0.2729681730270386,0.4739052355289459,0.33110374212265015,0.4659990072250366,0.27103471755981445,0.502027153968811,0.37047839164733887,0.5023417472839355,0.37867921590805054,0.40077337622642517,0.3538725972175598,0.39614516496658325,0.30924132466316223,0.4477872848510742,0.4186423420906067,0.4428429901599884,0.40361541509628296,0.33998700976371765,0.3840414881706238,0.32314568758010864,0.3305310308933258,0.37374186515808105,0.43213292956352234,0.3719941973686218,0.4249919652938843,0.27209222316741943,0.4266403317451477,0.2563926577568054,0.3990847170352936,0.3036753237247467,0.45733362436294556,0.3177952170372009,0.4604259133338928
0\23.jpg,0.5282770395278931,0.5546541213989258,0.43263620138168335,0.4842097759246826,0.37810570001602173,0.3877553939819336,0.3946099281311035,0.30706924200057983,0.45068344473838806,0.25799694657325745,0.5124090909957886,0.32492125034332275,0.5178158283233643,0.275873064994812,0.48892390727996826,0.3662809133529663,0.48928144574165344,0.3799598813056946,0.5937017202377319,0.3524477183818817,0.588253378868103,0.3038402497768402,0.5431013107299805,0.4007386565208435,0.5479600429534912,0.41038748621940613,0.6658287644386292,0.3900023102760315,0.659450352191925,0.3379959166049957,0.6077283620834351,0.42092782258987427,0.6117883324623108,0.42431607842445374,0.7291920781135559,0.4364468455314636,0.7259700298309326,0.39316296577453613,0.6759964823722839,0.44137513637542725,0.6701105833053589,0.44921761751174927
0\24.jpg,0.7336307168006897,0.6864476203918457,0.5221132636070251,0.6712802052497864,0.37337803840637207,0.5602969527244568,0.2827834188938141,0.39357495307922363,0.20993672311306,0.2752189636230469,0.41609326004981995,0.3901791572570801,0.34664386510849,0.2745184004306793,0.33877211809158325,0.33815282583236694,0.3494614362716675,0.4038335978984833,0.509989857673645,0.33438074588775635,0.4228506088256836,0.24835488200187683,0.4059484004974365,0.31480929255485535,0.41621240973472595,0.3669838607311249,0.5905950665473938,0.3258972465991974,0.5011162161827087,0.24036508798599243,0.4780089855194092,0.27397191524505615,0.4933279752731323,0.3141714334487915,0.667870283126831,0.32916131615638733,0.5867525935173035,0.25552600622177124,0.557033896446228,0.26489436626434326,0.553860068321228,0.2849799692630768
0\25.jpg,0.7449891567230225,0.712929368019104,0.5314360857009888,0.7013674974441528,0.3751891553401947,0.5929018259048462,0.2766942083835602,0.44633203744888306,0.18914969265460968,0.34722545742988586,0.38385751843452454,0.464417964220047,0.3156808018684387,0.3707057237625122,0.33457857370376587,0.4386694133281708,0.3544641435146332,0.5040538311004639,0.47461998462677,0.4099361002445221,0.3981313109397888,0.3808530867099762,0.4156355857849121,0.4700801968574524,0.44551166892051697,0.5362870097160339,0.5565437078475952,0.3976666331291199,0.48199695348739624,0.38371044397354126,0.4904213845729828,0.4630511999130249,0.5235627293586731,0.5263198614120483,0.629533588886261,0.37966006994247437,0.561007559299469,0.3812063932418823,0.5532427430152893,0.4412151873111725,0.5662425756454468,0.48735830187797546
0\26.jpg,0.719639241695404,0.6954879760742188,0.5146790742874146,0.6813651919364929,0.3781697154045105,0.5817451477050781,0.2858541011810303,0.4427083134651184,0.2024470716714859,0.3486027717590332,0.4228883683681488,0.4366479814052582,0.33586931228637695,0.3505539894104004,0.33178603649139404,0.41238832473754883,0.3445647656917572,0.467733234167099,0.5112018585205078,0.3868197500705719,0.40892186760902405,0.34693965315818787,0.4030538499355316,0.4353507161140442,0.4241068363189697,0.4954860210418701,0.5838357210159302,0.3812445104122162,0.48611485958099365,0.35645806789398193,0.4730519950389862,0.4328269958496094,0.49871236085891724,0.4926588237285614,0.643803060054779,0.3842604160308838,0.5599881410598755,0.3671130836009979,0.5366736650466919,0.42301851511001587,0.5455405712127686,0.46966272592544556
0\27.jpg,0.4111345410346985,0.6544650197029114,0.37346428632736206,0.6793217062950134,0.3674483895301819,0.6563374996185303,0.37388116121292114,0.6092295050621033,0.3757425546646118,0.5794587135314941,0.41500526666641235,0.6517273187637329,0.3248729109764099,0.5716329216957092,0.2710508406162262,0.5514037609100342,0.2738529443740845,0.5643261075019836,0.4737516939640045,0.6328434944152832,0.38598668575286865,0.5029288530349731,0.32963109016418457,0.5074991583824158,0.33778178691864014,0.5527088046073914,0.5385163426399231,0.6109877824783325,0.46173688769340515,0.4855228364467621,0.4077877700328827,0.5099382996559143,0.4159241318702698,0.5658538937568665,0.6081490516662598,0.5937570333480835,0.5545045733451843,0.49240538477897644,0.5048959851264954,0.5058810710906982,0.4995758533477783,0.5498849749565125
0\28.jpg,0.2848327159881592,0.6437251567840576,0.38163280487060547,0.6310680508613586,0.47626402974128723,0.5707799196243286,0.5161646008491516,0.4819757640361786,0.48441606760025024,0.42182648181915283,0.5065015554428101,0.6289052963256836,0.5111038684844971,0.541900634765625,0.4579886496067047,0.5011233687400818,0.42357832193374634,0.49408116936683655,0.484270304441452,0.6060189008712769,0.4293500483036041,0.48560062050819397,0.37591633200645447,0.48322173953056335,0.3621756434440613,0.5112990140914917,0.46050888299942017,0.5774264335632324,0.40172216296195984,0.4704612195491791,0.3663276135921478,0.48656603693962097,0.35606396198272705,0.5224572420120239,0.4452115297317505,0.5498309135437012,0.4113616645336151,0.4888191819190979,0.37938809394836426,0.4958782196044922,0.3653484582901001,0.5204932689666748
0\29.jpg,0.6277551651000977,0.7467717528343201,0.6808959245681763,0.6661043167114258,0.697819709777832,0.5887678861618042,0.6842054128646851,0.5293180346488953,0.6485380530357361,0.5146467089653015,0.5318529009819031,0.6162450909614563,0.5956414341926575,0.476984441280365,0.6309958696365356,0.5220272541046143,0.6183450222015381,0.567317545413971,0.46103906631469727,0.5934960246086121,0.5545845031738281,0.42065244913101196,0.6010391712188721,0.5069278478622437,0.5835573673248291,0.5690258145332336,0.4056483209133148,0.5633776187896729,0.49797356128692627,0.3985361158847809,0.5467936992645264,0.4878518879413605,0.5289134383201599,0.5538516044616699,0.36051785945892334,0.5326542854309082,0.437675416469574,0.3984784483909607,0.47446948289871216,0.4663405418395996,0.45545801520347595,0.5317549109458923
0\3.jpg,0.5141252279281616,0.7672603130340576,0.6606130003929138,0.7075561285018921,0.7851092219352722,0.6181273460388184,0.8013739585876465,0.5059642195701599,0.7417372465133667,0.4326956570148468,0.6609593629837036,0.4914371967315674,0.6753105521202087,0.39428678154945374,0.6739702224731445,0.5293112993240356,0.6696856021881104,0.5638483762741089,0.5454796552658081,0.4843418300151825,0.5655651092529297,0.40952563285827637,0.5784710645675659,0.5575806498527527,0.5738524198532104,0.575575053691864,0.4461318850517273,0.499393105506897,0.4669972360134125,0.4163219630718231,0.48846137523651123,0.5488092303276062,0.4849039316177368,0.5668065547943115,0.34460219740867615,0.5244889855384827,0.3622535765171051,0.4730163812637329,0.39853930473327637,0.55516517162323,0.4086536169052124,0.5735112428665161
0\30.jpg,0.5938390493392944,0.6392377018928528,0.7203088998794556,0.5573199987411499,0.8294431567192078,0.4357338547706604,0.8056996464729309,0.3032815456390381,0.7324841022491455,0.22406265139579773,0.661055326461792,0.32269132137298584,0.6269502639770508,0.21768103539943695,0.6687186360359192,0.3675723969936371,0.684586226940155,0.3933500051498413,0.5457314848899841,0.3507229685783386,0.5216830968856812,0.26911965012550354,0.5832354426383972,0.43429604172706604,0.5934675931930542,0.4203189015388489,0.4539070129394531,0.38636040687561035,0.42472293972969055,0.3057991564273834,0.4828154146671295,0.44963371753692627,0.4974921941757202,0.4403785765171051,0.3572145402431488,0.4298478066921234,0.3235977590084076,0.38521143794059753,0.3844259977340698,0.46364662051200867,0.42021119594573975,0.46800464391708374
0\32.jpg,0.5401228666305542,0.6031507849693298,0.6577261090278625,0.510918378829956,0.7541004419326782,0.38861554861068726,0.7341761589050293,0.2727035582065582,0.6787625551223755,0.19166097044944763,0.5861813426017761,0.30474743247032166,0.5615674257278442,0.20305883884429932,0.6066280007362366,0.3358202576637268,0.6170598268508911,0.3638021945953369,0.48339369893074036,0.3348069489002228,0.4638351500034332,0.25303903222084045,0.5267587304115295,0.39481204748153687,0.5305626392364502,0.38974833488464355,0.3968489170074463,0.37140512466430664,0.3691352903842926,0.29447245597839355,0.4363360106945038,0.4186553657054901,0.44554010033607483,0.41325512528419495,0.30882298946380615,0.42101848125457764,0.27563515305519104,0.3809191584587097,0.33793145418167114,0.4443066716194153,0.3681430220603943,0.4417774975299835
0\34.jpg,0.5027134418487549,0.6855137348175049,0.6077743172645569,0.6255114078521729,0.7055803537368774,0.5088356733322144,0.6877021193504333,0.4113394320011139,0.6295403838157654,0.3540801703929901,0.5532686114311218,0.40506303310394287,0.555647075176239,0.3385443389415741,0.592023491859436,0.4731663167476654,0.5925591588020325,0.48850545287132263,0.4509429335594177,0.41933009028434753,0.46799981594085693,0.38248398900032043,0.516586422920227,0.5203828811645508,0.5127830505371094,0.510619044303894,0.36841997504234314,0.45157527923583984,0.3874657154083252,0.41541188955307007,0.43680229783058167,0.5355337858200073,0.4291037917137146,0.5261593461036682,0.28615185618400574,0.4972537159919739,0.3166879117488861,0.4835096001625061,0.36525028944015503,0.5621544122695923,0.3636014461517334,0.5627586841583252
0\35.jpg,0.3397434949874878,0.45392945408821106,0.32189473509788513,0.4663940668106079,0.2939900755882263,0.475367933511734,0.27204999327659607,0.48918163776397705,0.2556201219558716,0.5024150609970093,0.2510036528110504,0.4760637879371643,0.23949265480041504,0.5140982866287231,0.2653850317001343,0.5287878513336182,0.29111796617507935,0.5274267196655273,0.24507582187652588,0.4755980372428894,0.2385071963071823,0.5212037563323975,0.2699213922023773,0.5326453447341919,0.2976047694683075,0.5288875699043274,0.24444343149662018,0.4688248038291931,0.23797567188739777,0.5175254344940186,0.2696467638015747,0.5269546508789062,0.2962999939918518,0.5204084515571594,0.2486938089132309,0.45530205965042114,0.2426290661096573,0.49691492319107056,0.26721876859664917,0.5091436505317688,0.28966420888900757,0.5062518119812012
0\36.jpg,0.6117279529571533,0.8748486042022705,0.47322922945022583,0.8042416572570801,0.3894695043563843,0.6747327446937561,0.37650245428085327,0.5631775856018066,0.37352684140205383,0.4824085533618927,0.495954692363739,0.5578874349594116,0.49821680784225464,0.5188366770744324,0.4920438230037689,0.6244034171104431,0.4906925559043884,0.6109482049942017,0.5995826125144958,0.572655439376831,0.5938869714736938,0.5225623846054077,0.5697270035743713,0.6513333916664124,0.5704723596572876,0.6356110572814941,0.6961703300476074,0.6002440452575684,0.6943839192390442,0.5445759296417236,0.6573327779769897,0.6645228266716003,0.6517360806465149,0.6498209834098816,0.7873831987380981,0.6407393217086792,0.7961620092391968,0.594099223613739,0.7569400668144226,0.6697321534156799,0.7438464164733887,0.6740609407424927
0\37.jpg,0.6000621318817139,0.8535405397415161,0.47286880016326904,0.7614256143569946,0.40532976388931274,0.6339105367660522,0.4118361175060272,0.5270965695381165,0.42435401678085327,0.4566314220428467,0.5208756327629089,0.5495378375053406,0.5379690527915955,0.500654399394989,0.5175137519836426,0.5888573527336121,0.5045337080955505,0.6020618677139282,0.6176800727844238,0.569625973701477,0.6274954080581665,0.5120865106582642,0.5936734080314636,0.6222844123840332,0.5830792188644409,0.6409989595413208,0.7064729332923889,0.6003369092941284,0.7170321345329285,0.5404056906700134,0.6781541109085083,0.6428921222686768,0.6625415682792664,0.6532305479049683,0.7907868027687073,0.6472920775413513,0.8051231503486633,0.5920926332473755,0.7613824605941772,0.6611616611480713,0.7357422113418579,0.68458491563797
0\39.jpg,0.4684135317802429,0.6896511316299438,0.3453734219074249,0.6034241914749146,0.23030690848827362,0.49248069524765015,0.16792161762714386,0.4050559401512146,0.23208573460578918,0.33151039481163025,0.3774009644985199,0.33428841829299927,0.2858363687992096,0.33168259263038635,0.3009366989135742,0.45212608575820923,0.33089616894721985,0.42656758427619934,0.479638934135437,0.33891597390174866,0.375084787607193,0.3622370660305023,0.38047176599502563,0.49870336055755615,0.4242362380027771,0.4668944776058197,0.5650003552436829,0.38375145196914673,0.476482629776001,0.41235920786857605,0.4571564495563507,0.5294097065925598,0.4979173541069031,0.4985061287879944,0.6291477680206299,0.44023987650871277,0.5678844451904297,0.46880000829696655,0.536522388458252,0.5307689905166626,0.5644069910049438,0.5135011076927185
0\4.jpg,0.5105587840080261,0.8203479051589966,0.3705894351005554,0.7601555585861206,0.26090484857559204,0.6327270269393921,0.24157997965812683,0.5163990259170532,0.2986362874507904,0.4324003756046295,0.39072757959365845,0.4948209524154663,0.37396854162216187,0.4227515757083893,0.37628331780433655,0.5701718330383301,0.3897475302219391,0.5849542617797852,0.5014327764511108,0.5074418783187866,0.47794878482818604,0.4258958101272583,0.46375328302383423,0.5875053405761719,0.477076917886734,0.5910409092903137,0.6046769022941589,0.5328930020332336,0.5842831134796143,0.4452740252017975,0.5537785887718201,0.6034399271011353,0.5645115375518799,0.6040574312210083,0.7009298801422119,0.5747933387756348,0.6865049004554749,0.5000373125076294,0.6487084627151489,0.6105861067771912,0.6507221460342407,0.6280116438865662
0\41.jpg,0.5215969085693359,0.6799322366714478,0.6460641622543335,0.592323899269104,0.7619661092758179,0.5355985164642334,0.8156921863555908,0.4485478103160858,0.7529531121253967,0.36589929461479187,0.5945789217948914,0.30522316694259644,0.6939350366592407,0.3397182822227478,0.7017224431037903,0.46994316577911377,0.6642577052116394,0.46090272068977356,0.47964391112327576,0.32183125615119934,0.5857628583908081,0.38185596466064453,0.6119223833084106,0.5279324054718018,0.5887534022331238,0.4918718934059143,0.393026739358902,0.3796248733997345,0.4957394599914551,0.4374435245990753,0.5302741527557373,0.5529949069023132,0.5087133646011353,0.5237053632736206,0.31761056184768677,0.43945252895355225,0.3847651481628418,0.49879732728004456,0.4283773899078369,0.5607732534408569,0.4186515510082245,0.5449038743972778
0\42.jpg,0.5341653823852539,0.843242883682251,0.3865267336368561,0.5936132669448853,0.3094058036804199,0.42942699790000916,0.35181355476379395,0.29719221591949463,0.4354158043861389,0.33209800720214844,0.47319501638412476,0.47817710041999817,0.47476956248283386,0.36906665563583374,0.47164294123649597,0.40555116534233093,0.4568980932235718,0.43987253308296204,0.5615940093994141,0.5446112155914307,0.598276674747467,0.3845299780368805,0.5776432752609253,0.4612092971801758,0.5388712286949158,0.5292961001396179,0.6633970141410828,0.5973502397537231,0.6904623508453369,0.4320582449436188,0.652882993221283,0.4919402003288269,0.6131337285041809,0.5607085227966309,0.7559061646461487,0.6410410404205322,0.7748748064041138,0.5154157280921936,0.7391142845153809,0.5235031247138977,0.7120108008384705,0.5588670969009399
0\43.jpg,0.46788549423217773,0.8388060331344604,0.3348301649093628,0.6103696227073669,0.2769516110420227,0.4569461941719055,0.3228239417076111,0.34213656187057495,0.4045240581035614,0.3726920485496521,0.427960604429245,0.46652698516845703,0.4615435302257538,0.3614237606525421,0.43472030758857727,0.42651304602622986,0.4061923325061798,0.4635256826877594,0.5087069272994995,0.5311709046363831,0.5573613047599792,0.3996790647506714,0.5192561149597168,0.4915589392185211,0.47966238856315613,0.535402774810791,0.5985202789306641,0.5845381021499634,0.6363646388053894,0.4577784538269043,0.584732174873352,0.537021279335022,0.5453035831451416,0.5769574642181396,0.6841662526130676,0.6365651488304138,0.7183674573898315,0.5373255014419556,0.6662574410438538,0.5829825401306152,0.6278128027915955,0.6238687038421631
0\44.jpg,0.5504580736160278,0.7909712791442871,0.7054536938667297,0.6014984846115112,0.7877719402313232,0.4333741068840027,0.716178834438324,0.2904272675514221,0.6230884790420532,0.32362043857574463,0.641543984413147,0.4065491557121277,0.5718391537666321,0.33331093192100525,0.6032389998435974,0.38952818512916565,0.6351562142372131,0.41366130113601685,0.525662899017334,0.46349433064460754,0.4658372700214386,0.37090441584587097,0.5107979774475098,0.46701544523239136,0.5411832332611084,0.5142776370048523,0.4211370348930359,0.516474187374115,0.3630743622779846,0.4199938476085663,0.4129899740219116,0.5264344215393066,0.45191073417663574,0.5600090622901917,0.3202937841415405,0.5752444267272949,0.27328914403915405,0.4796818196773529,0.3147526681423187,0.5510097146034241,0.3634415864944458,0.5903748273849487
0\45.jpg,0.4100854992866516,0.5756946802139282,0.5104613900184631,0.5093716382980347,0.59553462266922,0.39655056595802307,0.563724935054779,0.29976245760917664,0.49684175848960876,0.25313666462898254,0.45808136463165283,0.30425727367401123,0.41964322328567505,0.23006851971149445,0.45876893401145935,0.343504935503006,0.4825442135334015,0.3600163161754608,0.3698408901691437,0.3283904492855072,0.3404977321624756,0.2606468200683594,0.39147043228149414,0.3919674754142761,0.4077449440956116,0.3887355923652649,0.2935856580734253,0.354009747505188,0.2608526051044464,0.28536126017570496,0.3128449320793152,0.4076463282108307,0.33284902572631836,0.4120408296585083,0.2146446406841278,0.39196068048477173,0.18371525406837463,0.3399355411529541,0.23200130462646484,0.41415756940841675,0.2622618079185486,0.42707115411758423
0\47.jpg,0.6095064282417297,0.5719815492630005,0.5104867815971375,0.5091341733932495,0.4374193251132965,0.41222894191741943,0.4545280337333679,0.31936007738113403,0.5122100114822388,0.2609810531139374,0.5585915446281433,0.31961578130722046,0.5919733643531799,0.26412370800971985,0.5668475031852722,0.36524122953414917,0.5487864017486572,0.377888023853302,0.6531603932380676,0.33914461731910706,0.6707018613815308,0.28600358963012695,0.6282767057418823,0.3998856544494629,0.6136120557785034,0.39937257766723633,0.734271228313446,0.3692089319229126,0.7511052489280701,0.3104082942008972,0.7033944129943848,0.4168471693992615,0.6860107183456421,0.4171980619430542,0.8052704334259033,0.41258734464645386,0.8245211839675903,0.35996073484420776,0.7814343571662903,0.43061983585357666,0.7564055323600769,0.43753141164779663
0\48.jpg,0.5012603998184204,0.8033446073532104,0.36790335178375244,0.6617186665534973,0.31638103723526,0.5136624574661255,0.3114718794822693,0.39102762937545776,0.2799247205257416,0.32601696252822876,0.4547883868217468,0.4617382884025574,0.4716896414756775,0.3502628803253174,0.4471081495285034,0.3871687352657318,0.4192451238632202,0.429013192653656,0.5589255690574646,0.5016561150550842,0.584987998008728,0.3782746493816376,0.5432731509208679,0.45856207609176636,0.514774739742279,0.5076384544372559,0.6624085307121277,0.5445899367332458,0.694733738899231,0.412916362285614,0.6373835802078247,0.5098587870597839,0.603349506855011,0.5686616897583008,0.7602595686912537,0.6069181561470032,0.7923021912574768,0.49848899245262146,0.7307164072990417,0.5455871820449829,0.6852666139602661,0.5924028158187866
0\49.jpg,0.49994850158691406,0.785897433757782,0.37440812587738037,0.6260627508163452,0.33446595072746277,0.4752039313316345,0.3406520485877991,0.35626038908958435,0.31579360365867615,0.29342740774154663,0.47968125343322754,0.43831390142440796,0.5144820213317871,0.33455392718315125,0.47562164068222046,0.3979380428791046,0.443697988986969,0.4387248158454895,0.5782685875892639,0.4867342412471771,0.6183394193649292,0.37544992566108704,0.5604953169822693,0.47058090567588806,0.5304986238479614,0.5107453465461731,0.678065299987793,0.5349671244621277,0.7187296748161316,0.4127345085144043,0.6459006071090698,0.5161586403846741,0.6120705008506775,0.5630627870559692,0.7712786793708801,0.5958912968635559,0.8033249378204346,0.4941178560256958,0.7316714525222778,0.5485568642616272,0.688127875328064,0.5901014804840088
